,Parcel Number,Address,BBB,FinSqFt,Use,Year Built,Transfer Date,Amount,Address Length,House Number,Apt Number,Latitude,Longitude,Num_Amount,Year,Month,Missing House Number,Corrected Address
246,527-0040-0099-00,"3816 Settle Rd, Cincinnati, OH 45227, USA",7 - 3 - 2 - 0,1476,510,1930,04-06-2016,"$264,500",3.0,3816.0,,39.1463709,-84.38597,264500,2016,4,3816.0,
247,527-0040-0111-00,"3720 Settle Rd, Cincinnati, OH 45227, USA",5 - 2 - 1 - 0,948,510,1938,05-12-2016,"$219,000",3.0,3720.0,,39.1451651,-84.3860632,219000,2016,5,3720.0,
248,527-0040-0147-00,"3876 Belmont St, Cincinnati, OH 45227, USA",6 - 3 - 2 - 1,1440,510,2017,04-01-2016,"$170,000",3.0,3876.0,,39.1483673,-84.3870374,170000,2016,4,3876.0,
249,527-0040-0152-00,"3856 Belmont St, Cincinnati, OH 45227, USA",6 - 3 - 1 - 1,1391,510,1938,04-13-2016,"$179,000",3.0,3856.0,,39.1477921,-84.3868732,179000,2016,4,3856.0,
250,527-0040-0154-00,"3848 Belmont St, Cincinnati, OH 45227, USA",6 - 3 - 2 - 1,1440,510,2017,05-31-2016,"$140,000",3.0,3848.0,,39.1475759,-84.3868014,140000,2016,5,3848.0,
251,527-0040-0155-00,"3844 Belmont St, Cincinnati, OH 45227, USA",6 - 3 - 2 - 1,1440,510,2016,04-01-2016,"$165,000",3.0,3844.0,,39.147464,-84.3867911,165000,2016,4,3844.0,
252,592-0001-0186-00,"126 Vermont Ave, Cincinnati, OH 45215, USA",6 - 3 - 2 - 1,1485,510,1950,04-26-2016,"$162,101",3.0,126.0,,39.240378,-84.4769376,162101,2016,4,126.0,
253,592-0005-0166-00,"1110 Springfield Pike, Wyoming, OH 45215, USA",5 - 2 - 2 - 1,1482,550,1969,05-25-2016,"$125,000",3.0,1110.0,,39.2352899,-84.47064619999999,125000,2016,5,1110.0,
254,592-0011-0031-00,"352 Ridgeway Rd, Wyoming, OH 45215, USA",7 - 3 - 1 - 0,1164,510,1928,05-12-2016,"$183,500",3.0,226.0,,39.2190501,-84.4659684,183500,2016,5,226.0,
255,592-0013-0102-00,"347 Durrell Ave, Cincinnati, OH 45215, USA",7 - 3 - 1 - 0,1310,510,1939,04-20-2016,"$157,500",3.0,347.0,,39.2195885,-84.4663019,157500,2016,4,347.0,
256,592-0013-0199-00,"326 Grove Ct, Cincinnati, OH 45215, USA",5 - 2 - 1 - 0,872,510,1945,06-23-2016,"$123,500",4.0,326.0,,39.2209848,-84.4672026,123500,2016,6,326.0,
257,592-0023-0138-00,"24 Rolling Hills Dr, Cincinnati, OH 45215, USA",5 - 2 - 3 - 0,1432,555,1985,04-13-2016,"$205,000",4.0,24.0,,39.2437267,-84.4772009,205000,2016,4,24.0,
258,600-0023-0184-00,"10921 Barrington Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1460,550,1979,04-27-2016,"$142,000",3.0,10921.0,,39.263209,-84.344788,142000,2016,4,10921.0,
259,600-0023-0222-00,"8057 Highfield Ct, Cincinnati, OH 45242, USA",6 - 2 - 1 - 1,1082,550,1980,05-24-2016,"$117,000",3.0,8057.0,,39.2637226,-84.34532639999999,117000,2016,5,8057.0,
260,600-0030-0239-00,"10811 Lakehurst Ct, Cincinnati, OH 45242, USA",4 - 2 - 1 - 1,1082,550,1977,06-03-2016,"$130,000",3.0,10811.0,,39.261672,-84.3445699,130000,2016,6,10811.0,
261,600-0030-0338-00,"10885 Lake Thames Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1082,550,1979,04-20-2016,"$114,000",4.0,10885.0,,39.2626471,-84.3466286,114000,2016,4,10885.0,
262,600-0080-0040-00,"7171 Hosbrook Rd, Cincinnati, OH 45243, USA",6 - 3 - 2 - 1,1469,510,1953,04-05-2016,"$130,000",3.0,7171.0,,39.1925206,-84.3702436,130000,2016,4,7171.0,
263,600-0080-0040-00,"7171 Hosbrook Rd, Cincinnati, OH 45243, USA",6 - 3 - 2 - 1,1469,510,1953,04-05-2016,"$147,000",3.0,7171.0,,39.1925206,-84.3702436,147000,2016,4,7171.0,
264,600-0091-0143-00,"8791 Appleknoll Ln, Cincinnati, OH 45236, USA",6 - 3 - 2 - 0,1424,510,1960,06-06-2016,"$288,000",3.0,8791.0,,39.21588759999999,-84.3628512,288000,2016,6,8791.0,
265,600-0100-0097-00,"7311 Timberknoll Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1288,510,1959,05-16-2016,"$249,000",3.0,7311.0,,39.2213466,-84.36190649999999,249000,2016,5,7311.0,
266,600-0202-0263-00,"8403 Kenwood Rd, Cincinnati, OH 45236, USA",5 - 2 - 1 - 0,1140,510,1956,05-10-2016,"$171,000",3.0,8403.0,,39.2105436,-84.379606,171000,2016,5,8403.0,
267,600-0202-0458-00,"8525 Deerway Dr, Cincinnati, OH 45236, USA",6 - 3 - 1 - 1,1186,510,1957,05-03-2016,"$145,000",3.0,8525.0,,39.2127649,-84.3831728,145000,2016,5,8525.0,
268,600-0210-0513-00,"7801 Styrax Ln, Cincinnati, OH 45236, USA",6 - 3 - 1 - 1,1260,510,1962,06-16-2016,"$205,000",3.0,7801.0,,39.2020099,-84.3832256,205000,2016,6,7801.0,
269,600-0210-0527-00,"7784 Styrax Ln, Cincinnati, OH 45236, USA",6 - 2 - 2 - 0,1296,510,1961,06-10-2016,"$150,000",3.0,7784.0,,39.2024503,-84.382515,150000,2016,6,7784.0,
270,600-0210-0821-00,"4646 Largo Dr, Cincinnati, OH 45236, USA",6 - 3 - 1 - 1,1226,510,1969,04-29-2016,"$180,000",3.0,4646.0,,39.20141820000001,-84.3834655,180000,2016,4,4646.0,
271,600-0211-0424-00,"7752 Montgomery Rd, Cincinnati, OH 45236, USA",6 - 3 - 2 - 1,1178,550,1969,06-22-2016,"$110,000",3.0,7752.0,34.0,39.1951054,-84.38479989999999,110000,2016,6,7752.0,
272,603-0015-0002-00,"10889 Deerfield Rd, Cincinnati, OH 45242, USA",4 - 2 - 1 - 0,1098,510,1952,06-17-2016,"$187,000",3.0,10889.0,,39.2604248,-84.3584152,187000,2016,6,10889.0,
273,612-0030-0273-00,"9177 Scamper Ln, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1462,510,1959,05-19-2016,"$274,900",3.0,9177.0,,39.2242069,-84.37094809999999,274900,2016,5,9177.0,
274,612-0050-0089-00,"9471 West Ave, Cincinnati, OH 45242, USA",7 - 3 - 2 - 1,1221,510,1950,05-18-2016,"$170,000",3.0,9471.0,,39.2300191,-84.3838158,170000,2016,5,9471.0,
275,612-0050-0428-00,"4632 Hunt Rd, Cincinnati, OH 45242, USA",5 - 3 - 2 - 0,1326,510,1949,05-31-2016,"$155,000",3.0,4632.0,,39.229274,-84.38108419999999,155000,2016,5,4632.0,
276,612-0060-0027-00,"9385 Floral Ave, Cincinnati, OH 45242, USA",6 - 3 - 1 - 0,1350,510,1951,06-21-2016,"$157,500",3.0,9385.0,,39.2283364,-84.38293259999999,157500,2016,6,9385.0,
277,612-0060-0162-00,"4470 Elsmere Ave, Cincinnati, OH 45242, USA",7 - 3 - 1 - 0,1485,510,1956,04-01-2016,"$148,000",3.0,4470.0,,39.2256107,-84.3864084,148000,2016,4,4470.0,
278,612-0060-0472-00,"4736 Alpine Ave, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1221,510,1956,04-25-2016,"$140,000",3.0,4736.0,,39.2238161,-84.3795239,140000,2016,4,4736.0,
279,612-0070-0109-00,"4542 Edwards Ave, Cincinnati, OH 45242, USA",8 - 4 - 1 - 1,1440,510,1954,06-08-2016,"$169,900",3.0,4542.0,,39.2279002,-84.3841369,169900,2016,6,4542.0,
280,612-0070-0298-00,"9483 Hunters Creek Dr, Blue Ash, OH 45242, USA",5 - 3 - 2 - 2,1351,550,1981,05-03-2016,"$157,500",4.0,9483.0,,39.227883,-84.3905606,157500,2016,5,9483.0,
281,612-0121-0022-00,"9896 Timbers Dr, Cincinnati, OH 45242, USA",6 - 3 - 3 - 1,1360,555,1979,06-20-2016,"$100,000",3.0,9896.0,,39.2389042,-84.3930974,100000,2016,6,9896.0,
282,612-0121-0047-00,"9941 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 1 - 1,1159,555,1979,05-20-2016,"$110,000",3.0,9941.0,,39.2390907,-84.3947112,110000,2016,5,9941.0,
283,612-0121-0143-00,"9846 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 1,1159,555,1985,04-14-2016,"$117,500",3.0,9846.0,,39.238596,-84.39315429999999,117500,2016,4,9846.0,
284,612-0121-0152-00,"9824 Timbers Dr, Cincinnati, OH 45242, USA",5 - 2 - 2 - 1,1158,555,1986,04-29-2016,"$137,500",3.0,9824.0,,39.23797709999999,-84.39290799999999,137500,2016,4,9824.0,
285,612-0131-0141-00,"10093 Zig Zag Rd, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1483,510,1959,06-24-2016,"$195,000",4.0,10093.0,,39.2445582,-84.3682724,195000,2016,6,10093.0,
286,612-0170-0009-00,"4503 Cornell Rd, Cincinnati, OH 45241, USA",6 - 3 - 1 - 0,1452,510,1955,06-14-2016,"$118,500",3.0,4503.0,,39.27062610000001,-84.3812074,118500,2016,6,4503.0,
287,612-0170-0099-00,"4385 Classic Dr, Cincinnati, OH 45241, USA",5 - 3 - 1 - 1,1320,510,1964,04-06-2016,"$158,000",3.0,4385.0,,39.2744508,-84.38420459999999,158000,2016,4,4385.0,
288,612-0170-0294-00,"11119 Jardin Pl, Cincinnati, OH 45241, USA",6 - 3 - 2 - 1,1440,555,1986,04-04-2016,"$218,000",3.0,11119.0,,39.2678315,-84.3833022,218000,2016,4,11119.0,
289,612-0170-0297-00,"11125 Jardin Pl, Cincinnati, OH 45241, USA",4 - 2 - 2 - 1,1347,555,1986,06-27-2016,"$245,000",3.0,11125.0,,39.2682522,-84.3832821,245000,2016,6,11125.0,
290,612-0180-0155-00,"10823 Fallsington Ct, Cincinnati, OH 45242, USA",5 - 2 - 2 - 0,1223,555,1984,05-31-2016,"$195,000",3.0,10823.0,,39.2581167,-84.3599472,195000,2016,5,10823.0,
291,612-0180-0165-00,"10831 Fallsington Ct, Cincinnati, OH 45242, USA",6 - 3 - 2 - 2,1368,555,1984,06-06-2016,"$179,900",3.0,10831.0,,39.2585236,-84.3601582,179900,2016,6,10831.0,
292,612-0190-1051-00,"5133 Cook Ave, Cincinnati, OH 45242, USA",5 - 3 - 1 - 0,984,510,1996,05-11-2016,"$122,900",3.0,5133.0,,39.2650427,-84.371106,122900,2016,5,5133.0,
293,620-0161-0067-00,"10392 Humphrey Rd, Cincinnati, OH 45242, USA",6 - 3 - 1 - 0,1200,510,1956,05-10-2016,"$185,000",3.0,10392.0,,39.2471711,-84.31002989999999,185000,2016,5,10392.0,
294,620-0190-0700-00,"12061 Carrington Ln, Loveland, OH 45140, USA",6 - 2 - 2 - 0,1450,550,1995,04-21-2016,"$112,000",3.0,12061.0,101.0,39.288576,-84.29752909999999,112000,2016,4,12061.0,
295,620-0190-0798-00,"12000 Maxim Ave, Cincinnati, OH 45249, USA",5 - 3 - 2 - 0,1383,550,1997,05-19-2016,"$149,000",3.0,12000.0,,39.2900189,-84.3102948,149000,2016,5,12000.0,
296,620-0190-0802-00,"12001 Maxim Ave, Cincinnati, OH 45249, USA",6 - 3 - 2 - 0,1383,550,1997,06-02-2016,"$152,000",3.0,12001.0,,39.28999450000001,-84.3097571,152000,2016,6,12001.0,
297,620-0204-0063-00,"11706 Vauk Valley Ln, Cincinnati, OH 45249, USA",6 - 2 - 1 - 1,1292,550,1984,04-21-2016,"$167,000",3.0,11706.0,,39.2832671,-84.3182259,167000,2016,4,11706.0,
298,620-0204-0086-00,"11805 Vauk Valley Ln, Cincinnati, OH 45249, USA",6 - 2 - 1 - 1,1292,550,1986,06-07-2016,"$165,000",3.0,11805.0,,39.2812674,-84.3200449,165000,2016,6,11805.0,
299,620-0210-0157-00,"8318 Vicksburg Dr, Cincinnati, OH 45249, USA",6 - 3 - 2 - 1,1421,510,1971,06-15-2016,"$137,100",3.0,8318.0,,39.2671534,-84.3353678,137100,2016,6,8318.0,
300,620-0210-0522-00,"11573 Symmes Gate Ln, Cincinnati, OH 45249, USA",6 - 3 - 2 - 1,1485,550,1985,05-03-2016,"$145,000",4.0,11573.0,15.0,39.277826,-84.326184,145000,2016,5,11573.0,
301,621-0024-0031-00,"420 Carrington Ln, Loveland, OH 45140, USA",6 - 2 - 2 - 0,1450,550,1991,06-17-2016,"$105,000",3.0,420.0,104.0,39.287333,-84.2993407,105000,2016,6,420.0,
302,621-0024-0124-00,"510 Carrington Ln, Cincinnati, OH 45249, USA",6 - 2 - 2 - 0,1428,550,1993,05-12-2016,"$105,000",3.0,510.0,102.0,39.2869214,-84.29944569999999,105000,2016,5,510.0,
303,521-0002-0094-00,"805 Park Ave, Terrace Park, OH 45174, USA",7 - 3 - 1 - 0,1349,510,1930,04-18-2017,"$231,670",3.0,805.0,,39.1609393,-84.3128457,231670,2017,4,,1.0
304,523-0005-0076-00,"3721 Germania St, Cincinnati, OH 45227, USA",6 - 3 - 1 - 0,1216,510,1930,04-05-2017,"$137,000",3.0,3721.0,,39.14317399999999,-84.3918477,137000,2017,4,3721.0,
305,523-0006-0036-00,"3912 Germania St, Cincinnati, OH 45227, USA",7 - 4 - 1 - 0,1258,510,1950,06-09-2017,"$197,500",3.0,3912.0,,39.1459218,-84.39348269999999,197500,2017,6,3912.0,
306,523-0006-0081-00,"3801 Lonsdale St, Cincinnati, OH 45227, USA",6 - 3 - 1 - 0,1224,510,1930,05-09-2017,"$112,500",3.0,3801.0,,39.1441172,-84.391348,112500,2017,5,3801.0,
307,523-0006-0103-00,"3714 Lonsdale St, Cincinnati, OH 45227, USA",5 - 3 - 1 - 0,1144,510,1955,06-19-2017,"$185,000",3.0,3714.0,,39.1434115,-84.3901575,185000,2017,6,3714.0,
308,523-0006-0280-00,"3824 Simpson Ave, Cincinnati, OH 45227, USA",6 - 3 - 2 - 0,1092,510,1928,05-23-2017,"$106,100",3.0,3824.0,,39.1459482,-84.38980029999999,106100,2017,5,3824.0,
309,523-0006-0378-00,"3719 Camden Ave, Cincinnati, OH 45227, USA",6 - 2 - 2 - 0,966,510,1931,06-23-2017,"$163,400",3.0,3719.0,,39.1447217,-84.3870065,163400,2017,6,3719.0,
310,525-0001-0258-00,"7288 Thomas Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1304,510,1951,06-22-2017,"$299,900",3.0,7288.0,,39.1976939,-84.35683159999999,299900,2017,6,7288.0,
311,525-0001-0319-00,"7285 Berwood Dr, Cincinnati, OH 45243, USA",5 - 3 - 1 - 1,1182,510,1953,05-24-2017,"$247,400",3.0,7285.0,,39.1975061,-84.3586206,247400,2017,5,7285.0,
312,525-0001-0378-00,"7273 Berwood Dr, Cincinnati, OH 45243, USA",6 - 3 - 1 - 0,1188,510,1954,06-15-2017,"$200,200",3.0,7273.0,,39.1965454,-84.35873269999999,200200,2017,6,7273.0,
313,525-0001-0425-00,"7222 Jethve Ln, Cincinnati, OH 45243, USA",6 - 2 - 1 - 0,1120,510,1954,06-26-2017,"$201,000",3.0,7222.0,,39.1923869,-84.35999199999999,201000,2017,6,7222.0,
314,525-0002-0201-00,"7815 Dones Ave, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,817,510,1927,05-22-2017,"$200,000",3.0,7815.0,,39.186364,-84.360292,200000,2017,5,7815.0,
315,525-0003-0083-00,"7008 Wallace Ave, Cincinnati, OH 45243, USA",7 - 3 - 2 - 0,1466,510,1927,04-04-2017,"$275,000",3.0,7008.0,,39.1882856,-84.3655618,275000,2017,4,7008.0,
316,525-0003-0131-00,"7024 Fowler Ave, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,1100,510,1939,04-26-2017,"$215,000",3.0,7024.0,,39.1889061,-84.3666707,215000,2017,4,7024.0,
317,525-0003-0184-00,"7132 Summit Ave, Cincinnati, OH 45243, USA",6 - 3 - 1 - 0,1154,510,1941,05-31-2017,"$267,000",3.0,7132.0,,39.1904838,-84.3676075,267000,2017,5,7132.0,
318,525-0003-0185-00,"7136 Summit Ave, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1347,510,1949,05-15-2017,"$280,000",3.0,7136.0,,39.190619,-84.36753499999999,280000,2017,5,7136.0,
319,525-0007-0077-00,"7332 Osceola Dr, Cincinnati, OH 45243, USA",7 - 3 - 2 - 0,1232,510,1940,06-01-2017,"$190,000",3.0,7332.0,,39.19699809999999,-84.3533526,190000,2017,6,7332.0,
320,525-0007-0113-00,"7231 Osceola Dr, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,924,510,1948,05-23-2017,"$175,000",3.0,7231.0,,39.1927726,-84.3543316,175000,2017,5,7231.0,
321,525-0007-0229-00,"7344 Osceola Dr, Cincinnati, OH 45243, USA",6 - 4 - 2 - 0,1147,510,1946,05-25-2017,"$155,200",3.0,7344.0,,39.1975768,-84.3539788,155200,2017,5,7344.0,
322,525-0010-0040-00,"7825 Dee St, Cincinnati, OH 45243, USA",7 - 4 - 1 - 1,1258,510,1952,04-07-2017,"$220,000",3.0,7825.0,,39.1983889,-84.3584563,220000,2017,4,7825.0,
323,525-0010-0100-00,"7809 Tances Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1258,510,1952,04-04-2017,"$190,000",3.0,7809.0,,39.2003476,-84.3596864,190000,2017,4,7809.0,
324,525-0010-0132-00,"7420 Thomas Dr, Cincinnati, OH 45243, USA",5 - 3 - 1 - 0,1040,510,1953,06-14-2017,"$180,000",3.0,7420.0,,39.1989027,-84.35636339999999,180000,2017,6,7420.0,
325,525-0010-0159-00,"7907 Locust Ln, Cincinnati, OH 45243, USA",6 - 3 - 1 - 0,1258,510,1953,04-28-2017,"$232,000",3.0,7907.0,,39.1992131,-84.3576721,232000,2017,4,7907.0,
326,525-0010-0168-00,"7910 Locust Ln, Cincinnati, OH 45243, USA",5 - 2 - 1 - 0,1258,510,1953,04-27-2017,"$180,000",3.0,7910.0,,39.1996889,-84.35726059999999,180000,2017,4,7910.0,
327,525-0012-0033-00,"7911 Maple Leaf Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1258,510,1953,06-28-2017,"$215,000",3.0,7911.0,,39.2010387,-84.3571284,215000,2017,6,7911.0,
328,525-0012-0037-00,"7903 Maple Leaf Dr, Cincinnati, OH 45243, USA",8 - 4 - 2 - 0,1258,510,1953,05-05-2017,"$167,500",3.0,7903.0,,39.2010823,-84.35787169999999,167500,2017,5,7903.0,
329,525-0012-0092-00,"7817 Greenbriar Ln, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1258,510,1954,06-30-2017,"$250,000",3.0,7817.0,,39.2019048,-84.3588391,250000,2017,6,7817.0,
330,525-0012-0131-00,"7819 Buckeye Crescent, Cincinnati, OH 45243, USA",5 - 3 - 1 - 1,1188,510,1955,04-26-2017,"$184,500",3.0,7819.0,,39.2026991,-84.3586103,184500,2017,4,7819.0,
331,525-0014-0042-00,"6767 Rosecrest Ave, Madeira, OH 45243, USA",6 - 2 - 1 - 0,866,510,1939,05-10-2017,"$137,000",4.0,6767.0,,39.187749,-84.3754178,137000,2017,5,6767.0,
332,525-0014-0140-00,"6712 Eleck Pl, Cincinnati, OH 45243, USA",6 - 3 - 2 - 0,1070,510,1956,06-08-2017,"$240,000",3.0,6712.0,,39.1866569,-84.376215,240000,2017,6,6712.0,
333,525-0015-0060-00,"6524 Kenview Dr, Cincinnati, OH 45243, USA",6 - 3 - 2 - 1,1397,510,1954,05-04-2017,"$300,000",3.0,6524.0,,39.190097,-84.3786499,300000,2017,5,6524.0,
334,527-0020-0538-00,"3817 Petoskey Ave, Cincinnati, OH 45227, USA",4 - 2 - 2 - 0,1092,550,1966,06-19-2017,"$116,000",3.0,3817.0,13.0,39.1451729,-84.3697868,116000,2017,6,3817.0,
335,527-0020-0671-00,"3750 West St, Cincinnati, OH 45227, USA",5 - 2 - 1 - 0,927,550,1950,06-22-2017,"$206,000",4.0,3750.0,,39.1447972,-84.37707739999999,206000,2017,6,,1.0
336,527-0030-0126-00,"6988 Grace Ave, Cincinnati, OH 45227, USA",6 - 2 - 2 - 1,1154,510,1945,05-01-2017,"$280,000",3.0,6988.0,,39.1494585,-84.371746,280000,2017,5,6988.0,
337,527-0040-0003-00,"3866 Homewood Rd, Cincinnati, OH 45227, USA",6 - 3 - 2 - 1,1434,510,1940,04-21-2017,"$189,600",3.0,3866.0,,39.1480611,-84.38484129999999,189600,2017,4,3866.0,
338,592-0001-0197-00,"143 Vermont Ave, Cincinnati, OH 45215, USA",6 - 2 - 1 - 0,1428,510,1953,06-28-2017,"$218,000",3.0,143.0,,39.2399345,-84.4778618,218000,2017,6,143.0,
339,592-0002-0008-00,"36 North Ave, Cincinnati, OH 45215, USA",4 - 2 - 2 - 0,1144,510,1924,04-06-2017,"$120,000",3.0,36.0,,39.241919,-84.46953099999999,120000,2017,4,36.0,
340,592-0003-0128-00,"345 Fleming Rd, Cincinnati, OH 45215, USA",6 - 3 - 1 - 0,1449,510,1956,06-14-2017,"$254,000",3.0,345.0,,39.2351866,-84.4879866,254000,2017,6,345.0,
341,592-0004-0232-00,"160 Fleming Rd, Cincinnati, OH 45215, USA",6 - 3 - 1 - 0,1494,510,1951,05-05-2017,"$248,000",3.0,160.0,,39.2353188,-84.4788054,248000,2017,5,160.0,
342,592-0005-0153-00,"811 Burns Ave, Cincinnati, OH 45215, USA",4 - 2 - 1 - 0,1105,510,1951,05-09-2017,"$101,845",3.0,811.0,,39.2315047,-84.4683519,101845,2017,5,811.0,
343,592-0005-0168-00,"1110 Springfield Pike, Wyoming, OH 45215, USA",5 - 2 - 2 - 1,1482,550,1969,04-26-2017,"$143,500",3.0,1110.0,,39.2352899,-84.47064619999999,143500,2017,4,1110.0,
344,592-0006-0051-00,"410 Pendery Ave, Cincinnati, OH 45215, USA",5 - 2 - 1 - 0,1003,510,1925,05-02-2017,"$125,000",3.0,410.0,,39.2323517,-84.4663755,125000,2017,5,410.0,
345,592-0011-0025-00,"215 Charles St, Cincinnati, OH 45202, USA",4 - 2 - 1 - 0,1158,510,1939,06-30-2017,"$150,000",3.0,215.0,,39.1070691,-84.5185759,150000,2017,6,215.0,
346,592-0011-0172-00,"50 Sherry Rd, Cincinnati, OH 45215, USA",5 - 2 - 2 - 1,1472,550,1971,04-21-2017,"$112,000",3.0,50.0,7.0,39.221227,-84.475196,112000,2017,4,50.0,
347,592-0012-0019-00,"365 Beech Ave, Cincinnati, OH 45215, USA",6 - 2 - 2 - 1,1487,510,1926,06-21-2017,"$235,000",3.0,365.0,,39.2250198,-84.47077139999999,235000,2017,6,,1.0
348,600-0023-0179-00,"10959 Barrington Ct, Cincinnati, OH 45242, USA",7 - 3 - 2 - 2,1480,550,1979,04-12-2017,"$108,000",3.0,10959.0,,39.2640617,-84.34330469999999,108000,2017,4,10959.0,
349,600-0023-0179-00,"10959 Barrington Ct, Cincinnati, OH 45242, USA",7 - 3 - 2 - 2,1480,550,1979,06-08-2017,"$110,101",3.0,10959.0,,39.2640617,-84.34330469999999,110101,2017,6,10959.0,
350,600-0030-0168-00,"10869 Ponds Ln, Cincinnati, OH 45242, USA",6 - 3 - 2 - 1,1458,550,1976,04-13-2017,"$147,000",3.0,10869.0,,39.2624299,-84.3419023,147000,2017,4,10869.0,
351,600-0030-0267-00,"10825 Lakehurst Ct, Cincinnati, OH 45242, USA",7 - 3 - 2 - 2,1460,550,1978,06-21-2017,"$139,000",3.0,10825.0,,39.2616,-84.34430499999999,139000,2017,6,10825.0,
352,600-0030-0340-00,"10889 Lake Thames Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 2,1460,550,1979,04-26-2017,"$150,600",4.0,10889.0,,39.262848,-84.3464341,150600,2017,4,10889.0,
353,600-0030-0392-00,"10913 Barrington Ct, Cincinnati, OH 45242, USA",7 - 4 - 2 - 1,1480,550,1980,05-22-2017,"$142,000",3.0,10913.0,,39.2631456,-84.3447796,142000,2017,5,10913.0,
354,600-0060-0246-00,"8807 Montgomery Rd, Cincinnati, OH 45236, USA",5 - 2 - 2 - 0,1346,550,1984,05-30-2017,"$217,000",3.0,8807.0,,39.2160468,-84.35937190000001,217000,2017,5,8807.0,
355,600-0201-0389-00,"4688 Hemesath Dr, Cincinnati, OH 45242, USA",6 - 3 - 2 - 0,1144,510,1961,06-28-2017,"$250,000",3.0,4688.0,,39.2170887,-84.38186429999999,250000,2017,6,4688.0,
356,600-0211-0422-00,"7752 Montgomery Rd, Cincinnati, OH 45236, USA",6 - 3 - 2 - 1,1178,550,1969,06-13-2017,"$114,000",3.0,7752.0,32.0,39.1951054,-84.38479989999999,114000,2017,6,7752.0,
357,603-0001-0161-00,"9741 Bunker Hill Ln, Montgomery, OH 45242, USA",5 - 2 - 2 - 1,1080,550,1970,05-09-2017,"$117,900",4.0,9741.0,,39.232794,-84.3542665,117900,2017,5,9741.0,
358,603-0018-0182-00,"10555 Montgomery Rd, Montgomery, OH 45242, USA",4 - 2 - 2 - 0,990,550,1989,06-02-2017,"$101,000",3.0,10555.0,4.0,39.25314480000001,-84.3467489,101000,2017,6,10555.0,
359,603-0018-0215-00,"10555 Montgomery Rd, Montgomery, OH 45242, USA",6 - 2 - 2 - 1,1460,550,1989,04-04-2017,"$139,000",3.0,10555.0,37.0,39.25314480000001,-84.3467489,139000,2017,4,10555.0,
360,603-0018-0215-00,"10555 Montgomery Rd, Montgomery, OH 45242, USA",6 - 2 - 2 - 1,1460,550,1989,04-04-2017,"$132,000",3.0,10555.0,37.0,39.25314480000001,-84.3467489,132000,2017,4,10555.0,
361,603-0020-0008-00,"8230 Weller Rd, Cincinnati, OH 45242, USA",4 - 2 - 2 - 0,1430,510,1967,06-21-2017,"$180,900",3.0,8230.0,,39.2578727,-84.339148,180900,2017,6,8230.0,
362,612-0030-0293-00,"6491 Donjoy Dr, Cincinnati, OH 45242, USA",6 - 3 - 1 - 1,1269,510,1957,04-10-2017,"$255,000",3.0,6491.0,,39.22487539999999,-84.3687652,255000,2017,4,6491.0,
363,612-0040-0038-00,"4831 Prospect Ave, Cincinnati, OH 45242, USA",5 - 3 - 2 - 0,1319,510,1948,04-12-2017,"$221,500",3.0,4831.0,,39.2350201,-84.3751655,221500,2017,4,4831.0,
364,612-0050-0136-00,"4561 Cooper Rd, Cincinnati, OH 45242, USA",5 - 2 - 1 - 0,995,510,1948,05-30-2017,"$109,000",3.0,4561.0,,39.2353125,-84.38273679999999,109000,2017,5,4561.0,
365,612-0050-0411-00,"9490 Blue Ash Rd, Cincinnati, OH 45242, USA",9 - 3 - 1 - 1,1120,510,1941,04-19-2017,"$134,900",4.0,9490.0,,39.2302253,-84.3789901,134900,2017,4,9490.0,
366,612-0050-0467-00,"9465 Conklin Ave, Cincinnati, OH 45242, USA",5 - 3 - 1 - 0,884,510,1955,05-15-2017,"$127,000",3.0,9465.0,,39.2294014,-84.3822742,127000,2017,5,9465.0,
367,612-0070-0050-00,"4514 Victor Ave, Cincinnati, OH 45242, USA",6 - 4 - 1 - 1,1184,510,1953,05-04-2017,"$215,000",3.0,4514.0,,39.228848,-84.3851354,215000,2017,5,4514.0,
368,612-0070-0363-00,"9304 Hunters Creek Dr, Blue Ash, OH 45242, USA",5 - 2 - 2 - 1,1156,550,1986,05-15-2017,"$115,000",4.0,9304.0,,39.22693659999999,-84.3890504,115000,2017,5,9304.0,
